route,sharpe,sortino,std,neg std,min net,acc,mean net
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.1031009312417575,0.16569600835469844,0.03804907921574363,0.0236752565073082,-0.0831997748322088,1.1230499376591674,0.0039228955000345685
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,-0.0350482182882689,-0.051973494198159685,0.041748929529237706,0.028153304256654913,-0.1191148713259691,0.9242168918187468,-0.0014632255954422785
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_20,-0.12357675067379983,-0.13519619162445382,0.03480774584505203,0.03181619303123151,-0.1051245800228648,0.8376736550091806,-0.004301428129810987
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_1m_/efficientsemivariance/minsemivariance/1_1m_10,-0.15031990862530265,-0.2078245507828904,0.036808672460851545,0.026623785592656844,-0.0932856522355076,0.7998040805271577,-0.005533076280933898
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_7_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.17968535912912617,0.7045384677653873,0.17153871034132032,0.04374920062206086,-0.1827775919686571,2.0952755782695816,0.030822994772227292
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_7_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.1675644812027357,0.22325150511546415,0.061734911088355146,0.046335984804523944,-0.1821013598696757,1.3457430743369077,0.010344578348617246
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.26344493879705805,0.5871888975533274,0.04276322094613478,0.0191859113342592,-0.0632126248986007,1.4370759393212258,0.011265754124919548
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.20592394312092746,0.39972446534930983,0.033463271424725334,0.017239096925136945,-0.0704892854557959,1.2482097841522295,0.0068908888015052966
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_11_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.20698301101852284,0.3117640867141465,0.058225269429268256,0.03865628562562668,-0.1312601162562348,1.4543877928981288,0.012051641583834692
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_11_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.1895307388294651,0.3440487781136487,0.04130756935417473,0.02275565163135082,-0.0703869148934473,1.2866994072851037,0.007829054138946107
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.13655050822251144,0.16321823208886788,0.06418190361166956,0.0536954202033626,-0.2249999841054281,1.2634321856382265,0.008764071556861722
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.04226063979107579,0.047604816097303895,0.05574559903665131,0.049487528236855975,-0.2249999841054281,1.026580727489621,0.0023558446808256625
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.170507317695132,0.22672056102413427,0.060483678453725515,0.045487315887427535,-0.1676363786390307,1.3596197895280404,0.010312909777479586
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.20835363238377372,0.46238772136874756,0.039904151264395345,0.017980959439227607,-0.0569980986310773,1.311652396944653,0.008314174863128326
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_7_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.2364573515794681,0.3572113349336602,0.07104452035458195,0.047028180475846046,-0.1836364052512429,1.6511022961100612,0.01679899912727806
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_7_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.12760028342103819,0.18040081183206233,0.059545887537387175,0.04211772690580252,-0.1836364052512429,1.2277586137688283,0.007598072126327869
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.402773451974493,0.9207214437546946,0.04826122879898072,0.021112076678291406,-0.0807954537059771,1.8900551161113923,0.01943834171989628
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.24899414149372445,0.5941650014683441,0.04328271529709869,0.018138299142973952,-0.0788415807407832,1.4117538439138222,0.010777142536918383
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_11_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.15557155346772036,0.15580992802861376,0.061301358790090715,0.061207573466724965,-0.2249999841054281,1.315675691063211,0.009536747616656507
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_11_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.06466432817468573,0.07464979091408712,0.05895840403876112,0.05107188567756202,-0.2249999841054281,1.076773876611971,0.003812505587418165
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.2578001705286245,0.6086099739507808,0.047216673164431434,0.020000438564237458,-0.0807954537059771,1.4735398399226405,0.01217246639358475
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.18036628012951134,0.41677453805810544,0.04303583570055168,0.018624490914776432,-0.0788415807407832,1.2718300762522037,0.007762213597573329
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.07685893245575545,0.08053178383040652,0.054939452960849726,0.05243380319460618,-0.2249999841054281,1.0975320799128732,0.004222587704274103
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.04213552356920997,0.043235440912832546,0.05922743725711872,0.057720680668495915,-0.2249999841054281,1.0244469507807414,0.002495579078491231
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_7_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,0.10395485321674056,0.30647531332640654,0.03456162878091258,0.011723127086013412,-0.0415289659380187,1.1153049899394765,0.0035928490468512433
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_7_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,-0.02746318510508053,-0.043657973356474,0.02901199730891833,0.018250087924541077,-0.0781379552159922,0.9576473716568026,-0.0007967618523629222
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,-0.259791413368382,-0.24421255249856974,0.03921785527506538,0.04171964932574693,-0.1836364052512429,0.6715173375975524,-0.010188462051185891
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,-0.3488626373674212,-0.32742686806964966,0.03780321483200255,0.04027809112004293,-0.1836364052512429,0.6031443206524686,-0.013188129227259624
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_11_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,0.1373633754277594,0.41578027745865953,0.04525918649252225,0.014952500065002374,-0.0581217017793918,1.2027970797458547,0.006216954625727311
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_11_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,0.08428327475053862,0.18039487073486443,0.047338357164967884,0.02211721290589341,-0.0839953678315839,1.1061276525904282,0.003989831763174117
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,-0.3249100546593031,-0.3005853234987665,0.03876651395010664,0.04190367653306758,-0.1836364052512429,0.6154480914725481,-0.012595630166479787
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,-0.3798810206774897,-0.37399979460193167,0.03761202563517089,0.03820348271379192,-0.1836364052512429,0.5795536715535274,-0.014288094688036625
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,0.09360371256441774,0.20217435560851488,0.04411166031958445,0.020423041096710264,-0.0678107140586964,1.1200762480187632,0.0041290151732936145
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_14_11_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,0.018966999033686236,0.027116297468368796,0.05070610741355895,0.03546733072377737,-0.1375013939865781,0.9915299342023912,0.0009617426903149631
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_7_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,-0.20608065575273596,-0.2205486242444741,0.0496078630036422,0.046353591972309115,-0.1836364052512429,0.6600522410302389,-0.010223220938282474
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_7_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,-0.26188756864169904,-0.23445165295885045,0.04174568635053587,0.04663083480814545,-0.1836364052512429,0.6509108775500516,-0.010932676299620801
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,-0.11746793007273804,-0.13380947676203922,0.036022685877423403,0.03162339804382098,-0.1228070148754181,0.8428132004696147,-0.00423151034568138
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_7_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_20,-0.18076473196833157,-0.17870195351560786,0.03097231408054109,0.03132983128088188,-0.1228070148754181,0.8076292474991904,-0.0055987020532079915
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_3_0.4_RSISmonthSlope_11_11_3/20_1m_50_7d_/efficientsemivariance/minsemivariance/1_1m_10,0.09930661990897723,0.12031908739957387,0.05279376724227703,0.04357388915094436,-0.1807293081126166,1.14484861514942,0.005242770577091818
