route,sharpe,sortino,std,neg std,min net,acc,mean net
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.2/20_1m_/efficientsemivariance/minsemivariance/1_1m_10,0.22431403721698123,0.3069991563822791,0.05660725883273354,0.04136103471484991,-0.1734318105453904,1.489689626138454,0.012697802764557082
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.2/20_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.0676163759094858,0.06564925646807628,0.03961921282586149,0.040806366009248904,-0.1692130415998132,1.0696946189661158,0.0026789075876713715
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.2/20_1m_/efficientfrontier/minvol/1_1m_10,0.037417789172346144,0.05809350172118209,0.06301291473744063,0.04058636317185322,-0.1451372484732203,1.0177299567136624,0.0023578039587805765
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.2/20_1m_/efficientsemivariance/minsemivariance/1_1m_40,0.010342469786906122,0.013666829078886975,0.03487839324135913,0.026394471331455706,-0.1233305411703597,0.9914243778511762,0.00036072872831458745
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.2/20_1m_/efficientfrontier/minvol/1_1m_40,-0.03605164299584111,-0.03538962621433945,0.04788902669508979,0.04878486377259712,-0.173565812561271,0.9303441492529824,-0.001726478093829682
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.2/20_1m_/efficientfrontier/minvol/1_1m_20,-0.08137561451745644,-0.09847940719614415,0.046677182381174104,0.03857034184462632,-0.1727805903506558,0.8381084753684509,-0.003798384400211433
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.3/20_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.1857368365454073,1.8205366718552982,0.1253041467740828,0.012783920361308381,-0.0447319470033509,1.8976943519562568,0.02327359582783954
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.3/20_1m_/efficientsemivariance/minsemivariance/1_1m_10,0.20375775133845853,0.3541035234293056,0.06201007260563075,0.03568174874989734,-0.1480217425428277,1.4603691443179598,0.01263503295445787
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.3/20_1m_/efficientfrontier/minvol/1_1m_10,0.15073753948116447,0.3197399924912995,0.0841572265444416,0.039674903223791316,-0.1328590142567504,1.4062783608817342,0.01268565325886807
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.3/20_1m_/efficientsemivariance/minsemivariance/1_1m_40,0.08408567195917012,0.11856283056189466,0.03272647285356133,0.023209866428658493,-0.0997016417550275,1.083605928262536,0.002751827460745244
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.3/20_1m_/efficientfrontier/minvol/1_1m_40,0.08528203928931137,0.10374137680528872,0.03159337840616011,0.025971775404265412,-0.0774902872649166,1.075720255516372,0.002694347738516228
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.3/20_1m_/efficientfrontier/minvol/1_1m_20,0.03229650700312743,0.05219968885219615,0.04910460034619197,0.03038154256928756,-0.1120077871566551,1.0162637703078372,0.0015859070689665626
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.4/20_1m_/efficientsemivariance/minsemivariance/1_1m_20,0.4089409587796041,1.4646244420017167,0.03732838095490375,0.010422537996515806,-0.0289560795696271,1.68772036566842,0.015265103897388653
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.4/20_1m_/efficientsemivariance/minsemivariance/1_1m_10,0.3407805264973073,0.8347201341692941,0.038823774907981196,0.015850086648408857,-0.0444480519029641,1.565709001694629,0.013230386453754779
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.4/20_1m_/efficientfrontier/minvol/1_1m_10,0.23307382044351369,0.5565938347775153,0.0565956926023533,0.023699461746194073,-0.0742143416496292,1.5211934110853182,0.013190974295477189
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.4/20_1m_/efficientsemivariance/minsemivariance/1_1m_40,0.31274142614299566,0.6597600061463339,0.02030061991045827,0.009622961021034437,-0.0376880584379013,1.2394710962509223,0.006348844822383612
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.4/20_1m_/efficientfrontier/minvol/1_1m_40,0.20295022829510934,0.4357485066927661,0.02422720251275049,0.011283839658414105,-0.0419590195859292,1.1543871041782336,0.0049169162809145585
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_1m_4_0.4/20_1m_/efficientfrontier/minvol/1_1m_20,0.16919778929490514,0.23130850584005075,0.02402696347058476,0.01757526852688908,-0.0650743361756952,1.1456610491193664,0.004065309102692383
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.2/20_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.2438125964815335,0.4013874695263367,0.06444467616910371,0.03914527736688558,-0.1595090965311062,1.6352920181498272,0.01571242382620078
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.2/20_14d_/efficientfrontier/minvol/1_1m_40,0.20374445056785884,0.21312995130699497,0.0771296849269578,0.07373316223996773,-0.1999155875864474,1.3620770792808057,0.015714745277915082
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.2/20_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.15493977643571286,0.30543440610018086,0.06200575517648081,0.0314540786921706,-0.1140035102370042,1.325819942728438,0.009607157844771482
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.2/20_14d_/efficientsemivariance/minsemivariance/1_1m_40,0.04602548976123164,0.06974924883826944,0.0664841344007313,0.04387093621954951,-0.1764017529863623,1.0369505947359692,0.0030599648471452065
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.2/20_14d_/efficientfrontier/minvol/1_1m_20,0.027140181152836028,0.02066130375748663,0.0695249329274909,0.09132624428926231,-0.3464734753309065,0.9661152569664776,0.0018869192742908775
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.2/20_14d_/efficientfrontier/minvol/1_1m_10,-0.06472962121290743,-0.07520469394051284,0.06887130899485575,0.05927839753194687,-0.2874561408146129,0.7770256045310362,-0.0044580137436741165
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.3/20_14d_/efficientfrontier/minvol/1_1m_40,0.06913630899985708,0.07138062924256994,0.04939713416957674,0.0478440098930725,-0.1789431126837811,1.0706282209131424,0.003415135531655256
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.3/20_14d_/efficientsemivariance/minsemivariance/1_1m_40,-0.05111226560663992,-0.04226860627197762,0.045490964179820285,0.05500882212439059,-0.2082488394817615,0.8837610872924067,-0.0023251462438611172
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.3/20_14d_/efficientfrontier/minvol/1_1m_20,-0.04729616953674332,-0.05476801556859271,0.05355895381254103,0.04625205666902412,-0.209736533935799,0.8694707189539044,-0.0025331333597285455
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.3/20_14d_/efficientsemivariance/minsemivariance/1_1m_10,-0.07232910154717355,-0.08340210479119879,0.05652743996295608,0.049022491165161386,-0.2179130254272357,0.8133036765034827,-0.004088578945282407
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.3/20_14d_/efficientfrontier/minvol/1_1m_10,-0.09235173490279674,-0.11435486834186112,0.05423710745939749,0.04380129191361419,-0.2068650586000385,0.7959716836663755,-0.005008890969984777
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.3/20_14d_/efficientsemivariance/minsemivariance/1_1m_20,-0.16018168292296361,-0.1460935685361525,0.04825675982592867,0.05291026209284276,-0.2302414611445093,0.7223898617158175,-0.007729849001326515
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.4/20_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.21607495207869312,0.9129000335995057,0.18044480435379184,0.04270960786348233,-0.1744601680534542,2.7008836424235083,0.03898960245359473
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.4/20_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.16466855282514387,1.0799418605573867,0.2611121864080856,0.03981414873448537,-0.1649251601248426,2.46213918673648,0.042996965860828656
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.4/20_14d_/efficientfrontier/minvol/1_1m_10,0.1257268905972908,0.22232522088280957,0.0718032906817485,0.040605399766265066,-0.1775448115215104,1.2644192568255863,0.009027604472069664
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.4/20_14d_/efficientsemivariance/minsemivariance/1_1m_40,0.07583784513900878,0.0858785778707191,0.03572266931815514,0.031546054101880584,-0.1310567747999867,1.0779419288300025,0.00270913026370227
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.4/20_14d_/efficientfrontier/minvol/1_1m_20,-0.02758536874868363,-0.025819230669830207,0.036247753275593306,0.038727243782168116,-0.1692589489742719,0.9426264337563204,-0.0009999076404185463
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_3_0.4/20_14d_/efficientfrontier/minvol/1_1m_40,-0.08802372495764842,-0.06702308140093045,0.03612391887831947,0.04744278886129298,-0.1562595373529289,0.9113541799915502,-0.003179761899737596
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.2/20_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.12029308056398282,0.1900645204430155,0.0537770517237907,0.03403584846043342,-0.120577176629033,1.2003479480157595,0.006469007215503426
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.2/20_14d_/efficientfrontier/minvol/1_1m_40,0.043688450905012076,0.054278582968126085,0.054332309571741205,0.04373169507160556,-0.1640164565340101,1.019980136341694,0.0023736944392809332
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.2/20_14d_/efficientfrontier/minvol/1_1m_20,-0.02888078516976761,-0.034455168885951785,0.05848782758735223,0.04902528236584685,-0.2071160744294387,0.8851329447136841,-0.001689174383596727
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.2/20_14d_/efficientsemivariance/minsemivariance/1_1m_40,-0.08256814705013203,-0.08780319416615838,0.03616793657700143,0.03401151329572823,-0.1270844180686891,0.8766776332684698,-0.002986319505789703
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.2/20_14d_/efficientsemivariance/minsemivariance/1_1m_20,-0.09350179799778151,-0.10065541443806626,0.040003883391808964,0.03716079303741018,-0.1151872694780992,0.8488718673351527,-0.0037404350240277284
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.2/20_14d_/efficientfrontier/minvol/1_1m_10,-0.07729965101106062,-0.10969665671952077,0.05977070410930678,0.04211846291859318,-0.1657125817513371,0.7946264667381477,-0.004620254568334781
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.3/20_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.21043029146656958,0.5195282737215154,0.11795012110474258,0.04777464407238914,-0.1949926709669223,1.9977720006890909,0.024820278362588162
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.3/20_14d_/efficientfrontier/minvol/1_1m_10,0.0638364252009664,0.10356906294129475,0.06608415502609677,0.040732011080216846,-0.1848194726633035,1.0813367153199045,0.004218576219292494
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.3/20_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.051641084369318316,0.05985318210986455,0.06412076296529928,0.0553231359368334,-0.2209928341977787,1.047089974919902,0.0033112657301160816
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.3/20_14d_/efficientfrontier/minvol/1_1m_40,-0.025167995941850173,-0.022875324015576248,0.03998987640906542,0.04399784879519639,-0.1713068486045109,0.9414712480510496,-0.0010064650471784484
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.3/20_14d_/efficientsemivariance/minsemivariance/1_1m_40,-0.03695206990363912,-0.03522357790765406,0.044344925570629835,0.04652102048955999,-0.1871759254025349,0.9090543751104516,-0.0016386367895575875
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.3/20_14d_/efficientfrontier/minvol/1_1m_20,-0.03747219849835605,-0.0433376014152314,0.05661696312458529,0.0489543032216112,-0.2180813778925581,0.8769634972745544,-0.0021215620805785647
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.4/20_14d_/efficientsemivariance/minsemivariance/1_1m_10,0.2091239667371125,0.4435471793525127,0.10870975050316603,0.051254557139582234,-0.1939837096998383,1.9122858341718063,0.02273381424822389
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.4/20_14d_/efficientsemivariance/minsemivariance/1_1m_20,0.2284517684119399,0.299949796720172,0.07222346928553112,0.05500780283747861,-0.2073208956313936,1.6542797280817856,0.01649957927912501
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.4/20_14d_/efficientfrontier/minvol/1_1m_10,0.06633277716842077,0.07360924706146578,0.054307346041146905,0.04893892041237219,-0.2110116475375268,1.0785512008817948,0.0036023570835557153
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.4/20_14d_/efficientfrontier/minvol/1_1m_20,0.05160011417487579,0.05095676283211843,0.04717197709274283,0.04776754386575626,-0.1686840829773233,1.046970553391338,0.0024340794038401553
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.4/20_14d_/efficientfrontier/minvol/1_1m_40,-0.028026285037566937,-0.02368744840019194,0.04173599335759277,0.04938078709044986,-0.1765700410285934,0.941673561254658,-0.0011697048461658953
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_14d_4_0.4/20_14d_/efficientsemivariance/minsemivariance/1_1m_40,-0.030046312991399614,-0.029711732774860566,0.04705140518614871,0.047581245349121906,-0.1807606165607995,0.9133097455501776,-0.0014137212469081872
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.2/20_7d_/efficientfrontier/minvol/1_1m_10,0.13531687451819419,0.13389893441165773,0.05821155273514412,0.058827991511521245,-0.2240765670344691,1.245425962628278,0.00787700537697074
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.2/20_7d_/efficientsemivariance/minsemivariance/1_1m_10,0.10037233582724417,0.11136205324790163,0.06582223188603713,0.0593265925966442,-0.2286738952955994,1.1654578328712448,0.006606731163764058
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.2/20_7d_/efficientfrontier/minvol/1_1m_40,0.11725369627657087,0.24580797219125997,0.03410200032038089,0.016267111080019065,-0.0493133525035438,1.0789566571447795,0.003998585587989463
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.2/20_7d_/efficientsemivariance/minsemivariance/1_1m_20,0.05352774910762567,0.06794393756695488,0.07487175420220414,0.05898563753733032,-0.2260416666666667,1.044906869192444,0.0040077164741834015
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.2/20_7d_/efficientfrontier/minvol/1_1m_20,-0.02782814887367274,-0.025166561249250857,0.05919173550092984,0.06545178784248755,-0.2260416666666667,0.8877840061847994,-0.0016471964276109355
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.2/20_7d_/efficientsemivariance/minsemivariance/1_1m_40,-0.05328902796189295,-0.050477812719527074,0.06113067127118313,0.06453516654534401,-0.2260416666666667,0.8283786158925983,-0.003257594050699364
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.3/20_7d_/efficientsemivariance/minsemivariance/1_1m_20,0.19738208609270452,0.2621251138755994,0.061507896943314,0.04631588644958348,-0.1767914058257942,1.4461795791773,0.012140557009846401
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.3/20_7d_/efficientsemivariance/minsemivariance/1_1m_10,0.15396610074979508,0.21230516416825135,0.07467010213837928,0.05415160066348699,-0.2131829182361548,1.3744721596699536,0.011496664468835193
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.3/20_7d_/efficientfrontier/minvol/1_1m_10,-0.010834948487708503,-0.012587808022282269,0.0615806693484899,0.05300552558860245,-0.2206852063329025,0.9107586501818478,-0.0006672233802294979
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.3/20_7d_/efficientfrontier/minvol/1_1m_20,0.008389508373137396,0.008406465190105772,0.08955473199486667,0.08937408969578524,-0.3426966945604346,0.8825738283166202,0.0007513201739250095
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.3/20_7d_/efficientsemivariance/minsemivariance/1_1m_40,-0.08972367533369534,-0.07744369258653971,0.08246653676368228,0.0955429748163237,-0.3426966945604346,0.6648771665755434,-0.007399200770478879
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.3/20_7d_/efficientfrontier/minvol/1_1m_40,-0.11902339411650033,-0.08372272995601458,0.0805136102355853,0.11446118835168163,-0.3426966945604346,0.6493358439072726,-0.009583003162812364
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.4/20_7d_/efficientsemivariance/minsemivariance/1_1m_10,0.11854617847631817,0.13542696000640778,0.05937391683605004,0.0519730409790741,-0.1921145542585424,1.2118958544275868,0.00703855094208446
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.4/20_7d_/efficientsemivariance/minsemivariance/1_1m_20,0.06969347109980638,0.06033376154816602,0.0479329851172052,0.055368934859572595,-0.2096972448227438,1.0794385596027718,0.00334061611299339
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.4/20_7d_/efficientfrontier/minvol/1_1m_40,-0.05300903766128679,-0.05231001433724863,0.04514634399776184,0.045749638564764356,-0.1709768866980384,0.9116300780787008,-0.002393164249246766
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.4/20_7d_/efficientsemivariance/minsemivariance/1_1m_40,-0.06861616229669167,-0.06077512033091223,0.0477166315394757,0.05387290253210358,-0.2200172552960296,0.8501974379184062,-0.003274132133964101
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.4/20_7d_/efficientfrontier/minvol/1_1m_20,-0.02425715040159308,-0.022876293522865406,0.08992920449982095,0.09535750347264035,-0.3415518818939704,0.7990794729256361,-0.002181426239047778
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_3_0.4/20_7d_/efficientfrontier/minvol/1_1m_10,-0.11288119434364705,-0.11987280087217823,0.05288998061469402,0.049805161280624316,-0.2104511514850267,0.7649125007484766,-0.005970284180599
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_4_0.2/20_7d_/efficientsemivariance/minsemivariance/1_1m_20,0.15743082061417984,0.24791909725465386,0.06007226362323625,0.03814641898539706,-0.1338797168708936,1.3195930027806697,0.009457225758357427
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_4_0.2/20_7d_/efficientfrontier/minvol/1_1m_40,0.29968609966666937,0.7495922510447075,0.028981104362267154,0.011586611412078927,-0.0331376483245797,1.209305047318866,0.00868523413036054
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_4_0.2/20_7d_/efficientfrontier/minvol/1_1m_10,0.060375242915228194,0.09072050114212386,0.05953615651322478,0.039621803963514134,-0.1733909174679749,1.0690276804541452,0.0035945099117249916
C:\Users\ramon\Documents\Trading\WorkingDir\gbm\results\MX\1m_1/LowestMomentum_7d_4_0.2/20_7d_/efficientsemivariance/minsemivariance/1_1m_10,0.007527631683404412,0.011426569422718837,0.049452389150338665,0.032578401934704085,-0.1336921128172731,0.9715620353165204,0.0003722593713881339
